Date,Ret_D1,Ret_W1,STD_W1,ST_Rev,r12_2,r12_7,r36_13,Variance,HighLowVol,Resid_Var,Beta,Vol,SUV,LTurnover,Amihud,Rel2High,MktCap_Proxy,PriceMom_Acc,VolMom,RSI14,MACD_Sig,DistMA50,DistMA200,RFR
2011-02-01,0.005077555279114909,0.0030057657583850705,0.011092560250619764,0.021071746317688822,0.317018903761086,0.26896142361491004,1.242389777403377,0.0003356695221546139,0.00043170793998916315,0.0002866194576876391,0.3053559971155241,13.624064297393298,-0.952621828505608,-0.4209787233693721,0.015289157828951227,0.8928133091107922,16.606856219785566,-0.31822156128150836,1.1733348309254577,50.65916426876975,0.12255478600222366,0.01611078342451591,0.047492075453619435,0.08154
2011-02-02,0.004881102901872492,-0.0064348707301078445,0.008688713046791727,0.014699517583117272,0.33030944772027393,0.2434824991843434,1.2551507240714521,0.0003312325682969924,0.00042881048304393597,0.00027804520799980866,0.3010829457341929,13.583134518086458,-1.7164861562046267,-0.4165365872453417,0.013834828654560627,0.8971712227447232,16.611442580332,-0.3119413484819711,1.1265986693829484,45.30561102787427,0.11517432765285458,0.019711244938916156,0.05189617900007049,0.0815
2011-02-03,0.017554119964678927,0.007934496124433643,0.012199387521653815,0.03090715064185212,0.3711219931423999,0.31436499989945665,1.2907960641102534,0.0003445414128363688,0.0004400234377596485,0.00027832652042060236,0.29607306105491715,12.389293797566964,-0.921469568005698,-0.42101712941308467,0.015570434536130632,0.9129202740176416,16.621936042745535,-0.32542834481840144,0.34378827509408194,54.45280401622985,0.11218816823610592,0.03635962661720018,0.06958023795463883,0.08162000000000001
2011-02-04,0.0031825698962026916,0.015169483614350332,0.011789808403887443,0.028770302789035362,0.31880710600833484,0.2788500135897425,1.4255854435030884,0.0003439877554840014,0.00044676576967399875,0.0002788312383457683,0.2985683180211257,11.89709883761077,-1.2239681448816335,-0.41868062014550983,0.015095595622104932,0.9158257065993632,16.62662127661861,-0.353567873177721,0.2098353784010365,57.77473234786746,0.11311572818009753,0.03829178837504125,0.07207919430696261,0.08195999999999999
2011-02-07,-0.018699509423794503,0.0117046934366829,0.01312225434033814,0.017572707660595155,0.31062293191509505,0.23745672350807445,1.5134951069793638,0.0003597112668650947,0.0004613204755174147,0.00027696965796064675,0.2850039263070103,11.861213335531868,-1.4573020741474643,-0.4167970863259673,0.017184826803562897,0.8987002151682553,16.607533749877952,-0.31562453611213215,0.20248155171169896,51.76175712045047,0.11131283780034937,0.0178969195208081,0.05123142143827919,0.08207
2011-02-08,-0.003232600242410677,0.003339743587632338,0.013224083611515385,0.0001709182387030772,0.2606801590148393,0.1997642892428051,1.6531557841222395,0.0003513034214011206,0.00046530109745095035,0.00027532339569357925,0.2786324877057194,12.021837258530946,-0.43475200891261,-0.4456654480279198,0.017063584782507593,0.8957950766348478,16.56575967284606,-0.32932244133888955,0.24710391172101576,50.43804699714772,0.10678407758573219,0.013777767367342389,0.04707242169578779,0.08179
2011-02-09,-0.038576672288344604,-0.04005137292388905,0.02150693503754812,-0.041684569570564545,0.2882480372066363,0.21667242350741467,1.5190080954541405,0.00042167626247008403,0.0005331233276536693,0.00027303134701490484,0.2944856370315322,12.37358508667042,-0.11558588207557348,-0.44574537422636057,0.01885403229897049,0.8612382835259927,16.50926650615629,-0.26391275925725,0.357347779093849,36.80153217317634,0.0909408509333531,-0.025438330956730766,0.006170312325548112,0.08166000000000001
2011-02-10,-0.02876130381481712,-0.08374480072025892,0.017345102134969682,-0.060455099009757096,0.3579201989679315,0.23914350971254805,1.4899440398219639,0.0004542270487819831,0.00047814649720792824,0.0002673991408347246,0.3641932898833145,12.57276920490998,-0.07637064900003077,-0.5213665189605085,0.020119572252717256,0.8364679475965501,16.40398600105756,-0.3268247094949809,0.4705918163238683,22.768306826163396,0.06201266587415205,-0.05337463768637281,-0.023187139326181706,0.08131000000000001
2011-02-11,0.005026819358759482,-0.08206035841678927,0.017898162788036708,-0.07960148360338815,0.30907294815619935,0.21507387313575976,1.5938546263616966,0.0004150812339306671,0.00043120163467911106,0.0002651765860933024,0.3856631182473123,13.654698406386164,1.7063223973201678,-0.39107662977311136,0.019655646417729898,0.8406727208685102,16.54745490783479,-0.3866815027827486,1.2088993639254884,33.36836722754629,0.026772297887725467,-0.048365822158992815,-0.01870579149314791,0.08127000000000001
2011-02-14,-0.0017279003296721829,-0.06618457631073804,0.019032743648061776,-0.06499139529832432,0.3088169268052907,0.1998426243939455,1.5522012492523625,0.00040547693870343203,0.0004671482106842375,0.00026170237472946246,0.39139196500189893,13.808671222941483,0.4802898046548153,-0.3544715145660102,0.018324085661118778,0.8392201221969751,16.582755032734312,-0.30404612879743986,1.3588702090342621,32.51031034460455,-0.011778962485067065,-0.04961041662509451,-0.020555511927015803,0.0809
