Date,Ret_D1,Ret_W1,STD_W1,ST_Rev,r12_2,r12_7,r36_13,Variance,HighLowVol,Resid_Var,Beta,Vol,SUV,LTurnover,Amihud,Rel2High,MktCap_Proxy,PriceMom_Acc,VolMom,RSI14,MACD_Sig,DistMA50,DistMA200,RFR
2011-02-01,0.014168270034443875,-0.02534633437297551,0.01363171131393998,0.06891183732970907,0.6455114448917434,0.33134520221884256,1.5642210561144818,0.00026931595683003654,0.0005550173288175161,0.00026101060607476876,0.2096739286228487,14.791979694467722,0.40009841774590915,0.22759519787337354,0.002174497282070074,0.9561118659104507,18.23614190231063,-0.710920498836238,0.927595734212189,66.95286740840187,0.1411331865607709,0.062362901232991506,0.22601456051644903,0.08154
2011-02-02,-0.02098580978838438,-0.03233917995065749,0.015072813463444603,0.040627168393639446,0.6276675058816554,0.3316025483214564,1.5671413345604481,0.0002968625178853712,0.0005786904072284939,0.00026102642990441917,0.20995881995786472,14.663381111474319,-0.4555942415324554,0.20865709877512187,0.0025301146700876043,0.9360470841560368,18.188689903544933,-0.6313431748572995,0.8373484402426409,61.607608986328344,0.14659981901861713,0.03938052624275292,0.1981186578811842,0.0815
2011-02-03,0.006733308345475919,-0.03011369821421761,0.015518688250519823,0.06134779785939459,0.6390843594862923,0.3772666424172473,1.621746585009276,0.00028585718180845136,0.0005786067402365971,0.0002584439518407494,0.21894658115252763,14.591467383923305,-0.0857850831348485,0.2354438356384206,0.0019470323025469213,0.942349777799543,18.211078134532247,-0.6486533156700398,0.7671244646017141,64.87813947649477,0.14899956959889502,0.04539365775023635,0.20379077997552755,0.08162000000000001
2011-02-04,-0.02356249910732766,-0.04069210975941273,0.01733780015535741,0.03748835061200828,0.6582029641432532,0.3885061985896714,1.59103317900504,0.00031903201100441956,0.0006218653927990084,0.0002584033998297722,0.2198484316532315,14.298933124200481,-0.7354501089611625,0.24057687650323276,0.0025142212484362994,0.9201456620013508,18.18807433208447,-0.6323510511408164,0.5720772711103533,56.66750501996018,0.14604736837876695,0.020266795655204502,0.1733489044830849,0.08195999999999999
2011-02-07,-0.009237867977748837,-0.03299817717353326,0.01666382110186084,0.025697434471785074,0.6984503103436468,0.41728921948474507,1.5727152258397163,0.000324927382772961,0.0006482964590514958,0.0002616425924615509,0.19804183639340445,14.250948622022696,0.7570678624676033,0.2746664783416897,0.002519200331053068,0.911645477855484,18.21344022523977,-0.6817654632505808,0.5267061877564134,54.54769407545396,0.13827357735745988,0.010622695765704857,0.16052855257315674,0.08207
2011-02-08,-0.02949355863041725,-0.07462940263617146,0.014355052431541284,-0.005136524667098352,0.7270315304740511,0.44038713527250395,1.539097449720245,0.00037034587997336523,0.0006902205136747614,0.00026079959312504163,0.21543688687217258,14.961793336581474,2.0360920246498617,0.4054736127641505,0.002540005072841992,0.8847578085041986,18.33014339460133,-0.7076881783213956,0.9259749482453156,48.08656031939792,0.12379102260201065,-0.019323716901746047,0.12472327573878918,0.08179
2011-02-09,-0.01914920959857014,-0.07289343615911803,0.014196105011877048,-0.02697116417692602,0.6584774511652896,0.3418685720249095,1.6749604987064908,0.0003869626422829995,0.0007486932360904427,0.00026293728149361133,0.2018791050930352,15.154305733742854,1.1393898084776832,0.45172390119076156,0.002507587388231944,0.8678153957851801,18.362527371885275,-0.7565250891044684,1.0659702219480889,47.09952690025683,0.10289895018436983,-0.03809796214221593,0.101726244093174,0.08166000000000001
2011-02-10,-0.007995476791647138,-0.08645726012802035,0.009235344876337571,-0.032618463761814875,0.6438679328719776,0.3371969874278795,1.6640748612609046,0.0003891884179353,0.0008090394961894576,0.0002638060540262984,0.20217665329919593,15.230041245297901,0.7000269974871046,0.4651025279485918,0.002533947505677151,0.8608767979287456,18.371493525288784,-0.6776266607638597,1.130462834705162,37.78719195153219,0.07744522274902164,-0.04545846703984653,0.091424971898176,0.08131000000000001
2011-02-11,-0.013501065535851065,-0.07704390844547682,0.008774388283922263,-0.0423187532493422,0.6247161998576454,0.3401503816040359,1.7333814859871781,0.0003960557530261737,0.0008300630991124505,0.00025907051778512437,0.19463368509747983,15.214644635994604,-1.3928477058324082,0.4042777390527021,0.0032211137324191625,0.8492540438616161,18.296977098857194,-0.6518634096636248,1.1831187029639676,22.843131397618194,0.04851482129665688,-0.05752762286908336,0.07528947006629602,0.08127000000000001
2011-02-14,0.052767622816551896,-0.019281965806814738,0.032430061514696865,0.016567852580362086,0.6623996704285675,0.3417939460375532,1.7228078944525076,0.000534452032600625,0.0009461664389903377,0.00025987646600643166,0.19714869822800818,15.156980132403033,0.20395098301520978,0.418893154710499,0.0034621164958615904,0.8940671609235372,18.36524338983695,-0.6382172653934964,1.0981705443315108,30.636354033697543,0.025397948255622756,-0.007929285603339067,0.13027316707077555,0.0809
2011-02-15,-0.004009551472855755,0.006470182079662878,0.029155767968944576,0.0,0.66011500242775,0.34949686554870674,1.7270858740325457,0.0005285111109686106,0.0009869295005087936,0.00026883533487633677,0.22530921551901492,14.493434957702451,-0.5938173227024348,0.25718295639865124,0.003532544113063761,0.8904823526216243,18.200443897167098,-0.6096320476120156,0.6642360872754074,32.07440101178179,0.0066164188340088964,-0.011837305319976567,0.12403135862579008,0.08105000000000001
2011-02-16,-0.0018182730804783276,0.02425379504472569,0.027021006656514374,-0.0020125673247526343,0.6743922596409937,0.38495355750752136,2.1270613617779492,0.0005287147996450128,0.0010303973641666072,0.0002684355075359637,0.22147008737057255,14.074164100055523,-0.527774616450247,0.25858962585001494,0.003565066103885406,0.8888632125312114,18.201306426004823,-0.6641245539006058,0.4355825474776414,30.456144446373983,-0.00877331538290285,-0.013516322422301136,0.12036907303367073,0.08105000000000001
2011-02-17,0.022313288927485297,0.05554787444119902,0.026750274238607038,0.015902705777709025,0.6475618384294861,0.35361662999456134,2.1494054600358963,0.0005516427086478205,0.0011205150415141802,0.00026852788765199944,0.22091091245821698,13.641038116113718,-1.1164561427461492,0.2529976115890795,0.004260043935072553,0.908696674209433,18.218149600014932,-0.676210532721472,0.28394573801277107,38.479791790734474,-0.018167565642156644,0.008548445248732084,0.14341501322764966,0.08083
2011-02-18,-0.0031178653007468693,0.06665783569423867,0.024681141938871356,0.026067965616489275,0.7102603272719408,0.3363225080606511,2.0164447526756444,0.0005424562164534118,0.00105473356011059,0.000269850054861958,0.2239828764047101,13.659575787593514,-1.2483294561414806,0.17036050364636865,0.004340976352529616,0.9058634803800114,18.132764479604976,-0.6252485495020008,0.3140597368286511,41.02422361128829,-0.023689883487398027,0.005014344811135325,0.13810002089439813,0.08099
2011-02-21,-0.014171019110540195,-0.0011639944749302078,0.013487728243516427,-0.02659784116707309,0.786548726426191,0.33953443499309666,1.8715080759083866,0.00047691925929957353,0.0010360776470471997,0.0002700857161385184,0.22149179715739054,13.199250341722763,-2.5068017787602415,0.10688817370235966,0.006053639816663264,0.8930264716880058,18.055016394994098,-0.7133781925726876,0.2111847756903474,34.612112896903184,-0.028450370259575045,-0.00928366028587697,0.12031044236370142,0.08077999999999999
2011-02-22,0.008223141815819401,0.011103647769372671,0.01372244739772159,-0.06096984563399965,0.7890457617580768,0.31418160942111606,1.9984586301128338,0.00037132320467901816,0.0009868998074918328,0.0002707300013226894,0.22895737865523738,13.278229727484474,-0.36426727998716746,-0.028076260661324275,0.006099801806688284,0.9003699550099771,17.92924999205179,-0.8007197455367312,0.26129989459450825,40.72177282007452,-0.03127128405713307,-0.0022709878786922027,0.1278307865131075,0.08063000000000001
2011-02-23,-0.006486282065083726,0.006375209264772197,0.014221205178181857,-0.08812255279552017,0.713935272009969,0.27359253976937636,2.112144057532623,0.00033633707690060874,0.0009743553471671145,0.0002707827203038232,0.2304694129565961,13.039948692148215,-1.8804646182724112,-0.13320748623716872,0.00651138071051294,0.8945299015188556,17.81141022113401,-0.7808226199422574,0.23014742810083377,37.53392174668062,-0.03356431790960493,-0.00886955627859495,0.11887126571891372,0.08039
2011-02-24,0.00032315830085649644,-0.015272090590196963,0.008275740755106687,-0.07495971191945705,0.7129247631483604,0.2662168690145179,2.2020360282536626,0.00033219821484679467,0.0009553368812116138,0.00026948683852472333,0.2314045513489848,13.001629743009667,-1.3071044323946834,-0.17973406127907965,0.006434930225407275,0.8948189762818959,17.760767190883335,-0.7204215540750527,0.23307662974635,42.54593054811577,-0.03526516407129603,-0.008450163886039815,0.11771438099146754,0.08074999999999999
