Date,Ret_D1,Ret_W1,STD_W1,ST_Rev,r12_2,r12_7,r36_13,Variance,HighLowVol,Resid_Var,Beta,Vol,SUV,LTurnover,Amihud,Rel2High,MktCap_Proxy,PriceMom_Acc,VolMom,RSI14,MACD_Sig,DistMA50,DistMA200,RFR
2011-02-01,0.007197500667733836,-0.1099186626162163,0.03958320000373979,-0.22094642980518542,-0.11994830961307279,-0.08976489972413071,-0.6971402865819631,0.0007093136012431864,0.00074642185700597,0.00028041155153614986,1.5455815155468169,17.345721981870238,1.3248437848048102,-0.2137789136432427,0.00020544575576147693,0.5632704127610466,20.70888346497763,0.03706360138978704,1.3356815011411916,27.82663263466857,-0.3616815145788275,-0.20059124464412467,-0.27418056512262357,
2011-02-02,-0.010495765903179022,-0.13372441739791474,0.03440236903415579,-0.24113708356818564,-0.10546010600005506,-0.08078845755736308,-0.7048601456174961,0.0006704304998530479,0.0007682504943199066,0.0002794354586114191,1.54326093788795,17.572193252901787,1.683507506472482,-0.14056794645189538,0.0001993634828977767,0.5573584583685196,20.770679291406132,0.12714581028080663,1.5582538369118024,27.652954400608223,-0.3769856149776397,-0.20407107301110214,-0.28060356932211433,
2011-02-03,0.02527645055942518,-0.10553265745995122,0.041569323185544835,-0.2315630551313499,-0.1011873457653103,-0.050406377666855184,-0.7133520156223193,0.0007104303840559373,0.0008697884111678941,0.00027775448440067594,1.531006793835399,17.85739600614422,2.6323992104397647,-0.02312889090390345,0.000192784021371539,0.571446501885349,20.91962887861085,0.09496434009687604,1.8308517745730462,27.106921321878005,-0.3893334156418442,-0.1785493487171312,-0.261203989505301,
2011-02-04,0.0739598297467241,0.018793008964565372,0.05310942262406384,-0.16355231345705723,-0.15658680041586015,-0.07527526563983655,-0.709984880318767,0.0010626837170068459,0.000999176047629069,0.00027966338212208905,1.533746208377393,18.084931941589474,2.9944535556753493,0.09813271171089846,0.00019269578269021732,0.6137105878741503,21.117996225706936,0.12646379632473548,2.024458971750919,38.77442476302763,-0.39145475667581703,-0.11319941196033881,-0.2055351290089372,
2011-02-07,-0.028079332229560494,0.06657680149470369,0.03917400036336255,-0.15877231473149667,-0.13070585518155386,-0.042476757131580944,-0.7160147119381279,0.0010499759164743847,0.0010088242572238511,0.00028904272546148785,1.566644112184034,18.15697132416899,2.44506313645274,0.17425708376127444,0.00018001751810191687,0.5964780043844331,21.172208092407665,0.23054663016258425,2.0030057170497844,38.38913604933335,-0.3881205673461882,-0.13388436747990665,-0.2266683049776486,
2011-02-08,0.024040440941634822,0.08441271684714846,0.03921299267590874,-0.12583253174533982,-0.12391722546560358,0.038710664823477625,-0.7389044386223436,0.0010944545616083557,0.0010132239256627049,0.0002894945485928124,1.5582761289007951,18.168515482386884,1.4438656863641026,0.2173391875831135,0.0001766774241912768,0.6108175986218213,21.241376698752983,0.10262652295199337,1.9363029939346261,45.912262244646456,-0.3783502091020639,-0.10983032656681735,-0.2070645113367033,
2011-02-09,-0.014415158941222028,0.08011739449650146,0.039931159938798845,-0.11007806750515192,-0.16311099408456753,0.028571163856428328,-0.7395035423715743,0.0010635831337841664,0.0009942049381535937,0.00029121803294009416,1.5481721621129314,18.15889348798345,1.4286446279853984,0.25349039766766235,0.00016520745294995188,0.6020125658535921,21.26410169678241,0.1479576664072384,1.8476478959420388,45.106385223956195,-0.36534095423298946,-0.11955698645099452,-0.2175372760217071,
2011-02-10,0.009820095198652457,0.06383429517087014,0.03964588632763148,-0.06770862875380179,-0.15401119720202716,0.03170428802947045,-0.7375593745696305,0.0010214136924966847,0.0010574961720106579,0.00029167826825621734,1.5442660225956628,18.047342259767152,1.0886575704589594,0.27854348409165736,0.00015202123690302336,0.6079243865610594,21.299174014645697,0.1486958351433455,1.6113334530486418,41.263461402748234,-0.3494963248454659,-0.10797357716071047,-0.20903168973136801,
2011-02-11,0.017587635995103712,0.007993591127839261,0.02215803486024117,-0.04449180526233232,-0.12127996035013022,0.04607974433582562,-0.7293620011233286,0.0010399113740637439,0.0010809877287269204,0.00029485891706434585,1.5331002636279467,17.818292419801477,0.3018078831304262,0.27869737116254534,0.00015569951273205828,0.6186163393844422,21.31546435794042,0.16383129240067962,1.2829429878040735,44.28648075943433,-0.33015504505390236,-0.08818869066098241,-0.19430645083234785,
2011-02-14,0.007116571258240834,0.044495793752094226,0.014597150771514782,-0.060330174584106055,-0.13118757585949725,0.05048873884695659,-0.7137927437870704,0.0010099061393470353,0.0010595082133888565,0.0002948708840270492,1.5337327363151818,17.584803097307358,-0.21348468213488328,0.27535005413480734,0.00015104335855613399,0.6230187666451836,21.31542720201569,0.13886759634523393,1.0230576604071155,47.794073741003594,-0.30804886680144106,-0.07684574923584096,-0.18775733818933996,
2011-02-15,-0.004441586288174149,0.0154448339953559,0.012597964342224153,-0.07032416357552695,-0.14029512262243837,0.056040903862509595,-0.717195538542486,0.001006010247278744,0.0010661592525281502,0.00029592533351943033,1.5239131442619256,17.495465178972438,0.49464349905261346,0.2846410162637012,0.00015011157086831795,0.6202515750339772,21.319873524288013,0.13830414711773809,0.9273354889568876,44.60725589029467,-0.28502239229137,-0.07573667053927437,-0.19058590128981817,
2011-02-16,-0.027783575232688262,0.0016713984712404262,0.01765646006241067,-0.0755881312189437,-0.18711854143830964,0.027441147872286686,-0.6530615119908199,0.0010181334510029523,0.0010597897996443373,0.0003037957865028096,1.4819823148192919,17.35179505898033,-0.10676065424146403,0.29261938719508207,0.00015054997734823138,0.6030187687358273,21.298854903613858,0.13585353633426422,0.7975041743610326,42.113968894404486,-0.2647210439178942,-0.09688270369036125,-0.21230268863322826,
2011-02-17,-0.0054232766599727755,-0.013448967700560366,0.01693758080944136,-0.04773334567283316,-0.18270308758044496,0.046926226595318976,-0.6437133675703028,0.0009674749385719854,0.0010500447500324998,0.00030815323017031654,1.4766224982308869,17.25800777196401,0.18558976228032817,0.30580540511348914,0.00013297195977028428,0.5997484311218167,21.306890692738676,0.15933496620562138,0.7163908921884411,49.319524222577435,-0.2473066732235593,-0.09701753259475662,-0.21578502289618376,
2011-02-18,-0.0029362123143487073,-0.03334683499004165,0.012809285058726668,-0.04346067001500964,-0.1489024230143956,0.05861053007993422,-0.6649114922377966,0.0009659583367703206,0.0010330332432290376,0.00030807247705182664,1.474357274844296,17.17484707233134,-0.7682732063004091,0.3024866572626059,0.0001315192527856045,0.5979874423928455,21.297729621480688,0.17727981092047218,0.6633387514179839,62.685391619003155,-0.23232995740230472,-0.09554423521388779,-0.21733142769162903,
2011-02-21,-0.020404017551413522,-0.05976171588367418,0.011203664804095317,-0.09396903155353575,-0.1143093057981519,0.14668473111135683,-0.6699789982447102,0.0009121536685307742,0.0010192497684080235,0.0003061431685168391,1.4786499929995232,17.132188255789515,-0.7919269272356407,0.2915524296543549,0.00013220851384588176,0.585786096122737,21.263000815383045,0.1459662107000469,0.6446714011584773,56.99765669144776,-0.2209955789424028,-0.11012518326039128,-0.23266719345721912,
2011-02-22,-0.004079796067250285,-0.05942002923641543,0.011267268196050584,-0.09537747575507005,-0.1113561624694469,0.15981694757395082,-0.6950385644869332,0.0009120009957211894,0.0010270193025405723,0.0003061952000868029,1.4766068435133333,17.01558086226012,-0.7507203289476393,0.2972879509511662,0.0001331352494807254,0.5833962083115255,21.260374807896223,0.09390528824673838,0.5728770975275945,58.27340635391174,-0.21254242369044554,-0.1102294737900534,-0.23490447955078742,
2011-02-23,-0.018973670624361838,-0.05089680374070049,0.008573248727212884,-0.09560735596007641,-0.11379442351329017,0.10973324148627017,-0.6712011559491633,0.0009123629908783225,0.0010303865753896442,0.0003046404136734063,1.4606520271958854,16.935622020201585,-1.0400138356190063,0.29999729599749064,0.0001348522607809575,0.5723270408115211,21.24047772120398,0.10727636640219662,0.5292460615438858,50.28526090401144,-0.2075031993188004,-0.12344239401646577,-0.24860415477425615,
